,variable,instances,pos_instances,neg_instances,percent_fraud
3601,macys,2,0.0,2.0,0.0
3602,flagnetwork,1,0.0,1.0,0.0
3603,theuksaffordablementors,1,0.0,1.0,0.0
3604,excelgds,1,0.0,1.0,0.0
3605,unitypaloalto,1,0.0,1.0,0.0
3606,akaevent,1,0.0,1.0,0.0
3607,3680photography,1,0.0,1.0,0.0
3608,mhkattorneys,1,0.0,1.0,0.0
3609,snowvillagecanada,1,0.0,1.0,0.0
3610,lelandpro,1,0.0,1.0,0.0
3611,txcharterschools,2,0.0,2.0,0.0
3612,oneoceanresort,1,0.0,1.0,0.0
3613,colorado,2,0.0,2.0,0.0
3614,canadiancluboflondon,1,0.0,1.0,0.0
3615,jmbirthconsultants,2,0.0,2.0,0.0
3616,thinkforesight,1,0.0,1.0,0.0
3617,thehenryroot,2,0.0,2.0,0.0
3618,fda,1,0.0,1.0,0.0
3619,divinsurance,1,0.0,1.0,0.0
3620,brookes,1,0.0,1.0,0.0
3621,downtownyorkpa,2,0.0,2.0,0.0
3622,bodyshopnightclub,2,0.0,2.0,0.0
3623,betteryourbusinessnow,1,0.0,1.0,0.0
3624,oilandgasfundamentals,2,0.0,2.0,0.0
3625,masspleasures,3,0.0,3.0,0.0
3626,localbattles,1,0.0,1.0,0.0
3627,zuloo,1,0.0,1.0,0.0
3628,evergreen,1,0.0,1.0,0.0
3629,coachkelleyperry,1,0.0,1.0,0.0
3630,scottsdalemomsblog,1,0.0,1.0,0.0
3631,debbiepalmerpresents,1,0.0,1.0,0.0
3632,mq,3,0.0,3.0,0.0
3633,crln,1,0.0,1.0,0.0
3634,crossfitewabeach,1,0.0,1.0,0.0
3635,apracolorado,1,0.0,1.0,0.0
3636,theamericanview,2,0.0,2.0,0.0
3637,essential-oil-goddess,1,0.0,1.0,0.0
3638,cassybayarea,1,0.0,1.0,0.0
3639,thefestivalists,1,0.0,1.0,0.0
3640,princeton,1,0.0,1.0,0.0
3641,mcadenver,1,0.0,1.0,0.0
3642,fluor,1,0.0,1.0,0.0
3643,can-online,1,0.0,1.0,0.0
3644,podmedia,3,0.0,3.0,0.0
3645,cahootzltd,1,0.0,1.0,0.0
3646,lshtm,1,0.0,1.0,0.0
3647,kerryfilmfestival,1,0.0,1.0,0.0
3648,stjohnscamberwell,1,0.0,1.0,0.0
3649,sdgnz,1,0.0,1.0,0.0
3650,netscape,1,0.0,1.0,0.0
3651,simplybeefandlamb,1,0.0,1.0,0.0
3652,poetrysociety,1,0.0,1.0,0.0
3653,bedpostconfessions,1,0.0,1.0,0.0
3654,csdo,1,0.0,1.0,0.0
3655,ldjcapital,2,0.0,2.0,0.0
3656,ipsinvest,1,0.0,1.0,0.0
3657,mckesson,1,0.0,1.0,0.0
3658,rocunited,1,0.0,1.0,0.0
3659,childreach,1,0.0,1.0,0.0
3660,globalaugmentative,1,0.0,1.0,0.0
3661,omegamardigras,1,0.0,1.0,0.0
3662,thesilvercentre,1,0.0,1.0,0.0
3663,drumheart,2,0.0,2.0,0.0
3664,planthealthdoctors,1,0.0,1.0,0.0
3665,knology,1,0.0,1.0,0.0
3666,media-service,1,0.0,1.0,0.0
3667,tearfund,1,0.0,1.0,0.0
3668,legendaryevents,1,0.0,1.0,0.0
3669,adharany,1,0.0,1.0,0.0
3670,ritzcarlton,2,0.0,2.0,0.0
3671,ilacada,1,0.0,1.0,0.0
3672,thecbf,1,0.0,1.0,0.0
3673,waterfordcity,2,0.0,2.0,0.0
3674,expert-messaging,1,0.0,1.0,0.0
3675,jazzinthehills,1,0.0,1.0,0.0
3676,itcouple,1,0.0,1.0,0.0
3677,blackwell,1,0.0,1.0,0.0
3678,newhopemetro,1,0.0,1.0,0.0
3679,hackernest,1,0.0,1.0,0.0
3680,saes,1,0.0,1.0,0.0
3681,sitra,1,0.0,1.0,0.0
3682,ieatrealfood,1,0.0,1.0,0.0
3683,createthelifeclub,2,0.0,2.0,0.0
3684,grandriverconstruction,1,0.0,1.0,0.0
3685,jimmyscomedylounge,1,0.0,1.0,0.0
3686,proteinos,1,0.0,1.0,0.0
3687,youthscience,1,0.0,1.0,0.0
3688,onivino,1,0.0,1.0,0.0
3689,twincitiestraditions,1,0.0,1.0,0.0
3690,northcantonplayhouse,1,0.0,1.0,0.0
3691,shgww,1,0.0,1.0,0.0
3692,netidea,1,0.0,1.0,0.0
3693,flamenco,1,0.0,1.0,0.0
3694,thenewinquiry,1,0.0,1.0,0.0
3695,stemtechhealth,2,0.0,2.0,0.0
3696,bodyblisstherapy,1,0.0,1.0,0.0
3697,ptreyesbooks,1,0.0,1.0,0.0
3698,brogayoga,1,0.0,1.0,0.0
3699,resonatemovement,1,0.0,1.0,0.0
3700,swiaee,1,0.0,1.0,0.0
3701,ascensionir,1,0.0,1.0,0.0
3702,massajady,1,0.0,1.0,0.0
3703,kps3,1,0.0,1.0,0.0
3704,fitnessmail,1,0.0,1.0,0.0
3705,fraserbasin,1,0.0,1.0,0.0
3706,storymuseum,1,0.0,1.0,0.0
3707,fivebranches,1,0.0,1.0,0.0
3708,lcrn,1,0.0,1.0,0.0
3709,ileanconsulting,1,0.0,1.0,0.0
3710,loga,1,0.0,1.0,0.0
3711,dejourdans,1,0.0,1.0,0.0
3712,wemmsmathsunlimited,2,0.0,2.0,0.0
3713,expresspros,1,0.0,1.0,0.0
3714,myacn,1,0.0,1.0,0.0
3715,amrvrcd,1,0.0,1.0,0.0
3716,anasconcept,1,1.0,0.0,100.0
3717,taulogikdesigns,1,0.0,1.0,0.0
3718,franchisinginternational,1,0.0,1.0,0.0
3719,citykinder,1,0.0,1.0,0.0
3720,celent,1,0.0,1.0,0.0
3721,cortland,1,0.0,1.0,0.0
3722,9others,1,0.0,1.0,0.0
3723,prolango,1,0.0,1.0,0.0
3724,mcleancommunications,1,0.0,1.0,0.0
3725,achieveandexcel,1,0.0,1.0,0.0
3726,boshgs,1,0.0,1.0,0.0
3727,fhacktory,1,0.0,1.0,0.0
3728,mobilemonday,1,0.0,1.0,0.0
3729,alliancebusinesspartners,1,0.0,1.0,0.0
3730,jcc,1,0.0,1.0,0.0
3731,morean,1,0.0,1.0,0.0
3732,draftorlando,1,0.0,1.0,0.0
3733,aspteaching,1,0.0,1.0,0.0
3734,octhrowdown,1,0.0,1.0,0.0
3735,landssake,1,0.0,1.0,0.0
3736,socialwahines,1,0.0,1.0,0.0
3737,mwadvocacy,2,0.0,2.0,0.0
3738,bluemoodproductions,1,0.0,1.0,0.0
3739,saintjohny,1,0.0,1.0,0.0
3740,iinj,1,0.0,1.0,0.0
3741,willoughbyareachamber,1,0.0,1.0,0.0
3742,lfsimmigrantservices,1,0.0,1.0,0.0
3743,thursdaynetwork,1,0.0,1.0,0.0
3744,prodigy,1,0.0,1.0,0.0
3745,stemforward,1,0.0,1.0,0.0
3746,cultureforward,1,0.0,1.0,0.0
3747,prodraftinc,1,0.0,1.0,0.0
3748,right-way-marketing,1,0.0,1.0,0.0
3749,vicchi,1,0.0,1.0,0.0
3750,mvbeer,1,0.0,1.0,0.0
3751,cfeh,1,0.0,1.0,0.0
3752,dwiff,1,0.0,1.0,0.0
3753,soulsparkjourneys,1,0.0,1.0,0.0
3754,kashihouse,1,0.0,1.0,0.0
3755,campconquest,1,0.0,1.0,0.0
3756,diocesephoenix,1,0.0,1.0,0.0
3757,bridalshowplace,1,0.0,1.0,0.0
3758,addvancetreatmentcentres,1,0.0,1.0,0.0
3759,garrahanoffroad,1,0.0,1.0,0.0
3760,dershowitzgroup,1,0.0,1.0,0.0
3761,balletonwheels,1,0.0,1.0,0.0
3762,ncry,1,0.0,1.0,0.0
3763,cityclubtacoma,1,0.0,1.0,0.0
3764,tertulianyc,1,0.0,1.0,0.0
3765,jimstrickland2012,1,0.0,1.0,0.0
3766,communitychange,1,0.0,1.0,0.0
3767,lakeviewchristiancenter,1,0.0,1.0,0.0
3768,stjohnsoregonwi,1,0.0,1.0,0.0
3769,arizonacoalition,1,0.0,1.0,0.0
3770,yamanascience,1,0.0,1.0,0.0
3771,calgaryexpo,1,0.0,1.0,0.0
3772,masscompulsivegambling,1,0.0,1.0,0.0
3773,eldridgestreet,2,0.0,2.0,0.0
3774,ce,1,0.0,1.0,0.0
3775,towson,1,0.0,1.0,0.0
3776,vancity,1,0.0,1.0,0.0
3777,atss,1,0.0,1.0,0.0
3778,reeliv5,1,0.0,1.0,0.0
3779,marchiony,1,0.0,1.0,0.0
3780,zips,1,0.0,1.0,0.0
3781,ladiesat11,1,0.0,1.0,0.0
3782,oropomodoro,1,0.0,1.0,0.0
3783,berkeleycityclub,1,0.0,1.0,0.0
3784,madelynmackie,1,0.0,1.0,0.0
3785,cantaracellars,2,0.0,2.0,0.0
3786,ignotustheatre,1,0.0,1.0,0.0
3787,steppingstonesolutions,1,0.0,1.0,0.0
3788,habitatinc,1,0.0,1.0,0.0
3789,optusnet,1,0.0,1.0,0.0
3790,theartofeffectivebusiness,1,0.0,1.0,0.0
3791,bigbikeride,1,0.0,1.0,0.0
3792,xn-consultores,1,0.0,1.0,0.0
3793,utdallas,1,0.0,1.0,0.0
3794,templeofdance,2,0.0,2.0,0.0
3795,cloudera,2,0.0,2.0,0.0
3796,allheartpr,1,0.0,1.0,0.0
3797,miaa,2,0.0,2.0,0.0
3798,knilfo,1,0.0,1.0,0.0
3799,abovetherim,2,0.0,2.0,0.0
3800,avaginc,1,0.0,1.0,0.0
3801,signaturewines,1,0.0,1.0,0.0
3802,saynomusic,1,0.0,1.0,0.0
3803,olpcsf,1,0.0,1.0,0.0
3804,the1200,1,0.0,1.0,0.0
3805,nbpwn,1,0.0,1.0,0.0
3806,vancouvermegacomic-con,1,0.0,1.0,0.0
3807,vailresorts,1,0.0,1.0,0.0
3808,antonellischeese,2,0.0,2.0,0.0
3809,betmediagroup,1,0.0,1.0,0.0
3810,barrwellness,1,0.0,1.0,0.0
3811,experiencegreen,1,0.0,1.0,0.0
3812,wnlhosp,1,0.0,1.0,0.0
3813,grayclay,1,0.0,1.0,0.0
3814,landscape-alberta,1,0.0,1.0,0.0
3815,arrivalagency,6,0.0,6.0,0.0
3816,onlinebusinessmanager,1,0.0,1.0,0.0
3817,smallgiants,1,0.0,1.0,0.0
3818,bham,1,0.0,1.0,0.0
3819,obcaccountants,1,0.0,1.0,0.0
3820,voxmusica,1,0.0,1.0,0.0
3821,southessex,1,0.0,1.0,0.0
3822,ubc,5,0.0,5.0,0.0
3823,cienfuegosny,1,0.0,1.0,0.0
3824,lcfd2,1,0.0,1.0,0.0
3825,mbm,1,0.0,1.0,0.0
3826,mcbridegallery,1,0.0,1.0,0.0
3827,rococochocolates,1,0.0,1.0,0.0
3828,smartpagroup,1,0.0,1.0,0.0
3829,coj,1,0.0,1.0,0.0
3830,omgperio,1,0.0,1.0,0.0
3831,lykesinsurance,1,0.0,1.0,0.0
3832,mingaskillbuilding,2,0.0,2.0,0.0
3833,lightforce,1,0.0,1.0,0.0
3834,flygirlproductions,2,0.0,2.0,0.0
3835,ecotrust,1,0.0,1.0,0.0
3836,gpaedc,1,0.0,1.0,0.0
3837,uccmma,1,0.0,1.0,0.0
3838,tutorpedia,1,0.0,1.0,0.0
3839,autoconevents,1,0.0,1.0,0.0
3840,culturemamas,1,0.0,1.0,0.0
3841,corpsbara,1,0.0,1.0,0.0
3842,oliverosoyoos,1,0.0,1.0,0.0
3843,deep-la,2,0.0,2.0,0.0
3844,git,1,0.0,1.0,0.0
3845,thefuturelaboratory,1,0.0,1.0,0.0
3846,wainanisup,1,0.0,1.0,0.0
3847,willowfieldchurch,2,0.0,2.0,0.0
3848,meaeventsmanagement,1,0.0,1.0,0.0
3849,systransformation,1,0.0,1.0,0.0
3850,abcbullion,1,0.0,1.0,0.0
3851,riverparks,2,0.0,2.0,0.0
3852,renaissance4women,1,0.0,1.0,0.0
3853,amillionmonkeys,1,0.0,1.0,0.0
3854,tacsi,1,0.0,1.0,0.0
3855,twoworldstravel,1,0.0,1.0,0.0
3856,learntel,1,0.0,1.0,0.0
3857,strongbrook,1,0.0,1.0,0.0
3858,sjgrowth,1,0.0,1.0,0.0
3859,onpointcle,1,0.0,1.0,0.0
3860,rngt,1,0.0,1.0,0.0
3861,gold,1,0.0,1.0,0.0
3862,coolclassicsinc,1,0.0,1.0,0.0
3863,business50,1,0.0,1.0,0.0
3864,3dmuk,1,0.0,1.0,0.0
3865,bigdatapartnership,1,0.0,1.0,0.0
3866,rifoundation,1,0.0,1.0,0.0
3867,workitrichmond,1,0.0,1.0,0.0
3868,elpasoco,1,0.0,1.0,0.0
3869,jamiesefton,1,0.0,1.0,0.0
3870,infuseprogram,1,0.0,1.0,0.0
3871,tradingacademy,1,0.0,1.0,0.0
3872,indigo,1,0.0,1.0,0.0
3873,munss,1,0.0,1.0,0.0
3874,ironsidegroup,2,0.0,2.0,0.0
3875,indiabestplace,1,1.0,0.0,100.0
3876,pioneers,1,0.0,1.0,0.0
3877,greenlibdems,1,0.0,1.0,0.0
3878,brunel-rooms,1,0.0,1.0,0.0
3879,brandworkz,1,0.0,1.0,0.0
3880,castle501,1,0.0,1.0,0.0
3881,mindfulnessworks,1,0.0,1.0,0.0
3882,telemetra,1,0.0,1.0,0.0
3883,dfwama,1,0.0,1.0,0.0
3884,rfwa,2,0.0,2.0,0.0
3885,inspire,1,0.0,1.0,0.0
3886,tlcc,1,0.0,1.0,0.0
3887,stayoof,1,0.0,1.0,0.0
3888,calvarypetaluma,1,0.0,1.0,0.0
3889,kailocs,1,0.0,1.0,0.0
3890,amrheincoaching,1,0.0,1.0,0.0
3891,thenewbreedoftravelagents,1,0.0,1.0,0.0
3892,dbrandmakeover,1,0.0,1.0,0.0
3893,bykriskeys,1,0.0,1.0,0.0
3894,lagaycenter,2,0.0,2.0,0.0
3895,jpstudios,3,0.0,3.0,0.0
3896,youniquefitnessstudio,1,0.0,1.0,0.0
3897,workmatters,1,0.0,1.0,0.0
3898,ncl,2,0.0,2.0,0.0
3899,pgsa,1,0.0,1.0,0.0
3900,artistscompass,1,0.0,1.0,0.0
3901,77002,1,0.0,1.0,0.0
3902,southniagara,2,0.0,2.0,0.0
3903,neurochallenge,1,0.0,1.0,0.0
3904,ryascotland,1,0.0,1.0,0.0
3905,fusionspark,1,0.0,1.0,0.0
3906,lotussolus,1,0.0,1.0,0.0
3907,prettyladypoleparties,1,0.0,1.0,0.0
3908,asianjournalinc,1,0.0,1.0,0.0
3909,fatiguana,1,0.0,1.0,0.0
3910,nemetro,1,0.0,1.0,0.0
3911,itrealityglobal,2,0.0,2.0,0.0
3912,inspiredadvice,1,0.0,1.0,0.0
3913,sussexpnc,2,0.0,2.0,0.0
3914,surkan,1,0.0,1.0,0.0
3915,natephelps,1,0.0,1.0,0.0
3916,mattsommerfield,1,0.0,1.0,0.0
3917,jvwcd,1,0.0,1.0,0.0
3918,vergefashion,1,0.0,1.0,0.0
3919,fourcountiesnetworking,1,0.0,1.0,0.0
3920,iod,2,0.0,2.0,0.0
3921,christchurchdenver,1,0.0,1.0,0.0
3922,honolulumbdacenter,1,0.0,1.0,0.0
3923,v5group,1,0.0,1.0,0.0
3924,planetwhale,1,0.0,1.0,0.0
3925,worldbank,1,0.0,1.0,0.0
3926,shinydoor,1,0.0,1.0,0.0
3927,nationalcapitalsquash,1,0.0,1.0,0.0
3928,browndogfoundation,1,0.0,1.0,0.0
3929,visitdover,2,0.0,2.0,0.0
3930,versionone,1,0.0,1.0,0.0
3931,kcbt,1,0.0,1.0,0.0
3932,loveyourguts,1,0.0,1.0,0.0
3933,rachaelcassar,1,0.0,1.0,0.0
3934,thecoachworks,1,0.0,1.0,0.0
3935,mpgrowth,2,0.0,2.0,0.0
3936,lacameras,2,0.0,2.0,0.0
3937,curedale,2,0.0,2.0,0.0
3938,cleantechopen,1,0.0,1.0,0.0
3939,globalnet21,2,0.0,2.0,0.0
3940,welburngourdfarm,1,0.0,1.0,0.0
3941,theartistfarm,1,0.0,1.0,0.0
3942,dizzypigbbq,1,0.0,1.0,0.0
3943,leadershipmacomb,1,0.0,1.0,0.0
3944,londonfashionmodels,1,0.0,1.0,0.0
3945,thebridgetosuccess,1,0.0,1.0,0.0
3946,rsc-src,1,0.0,1.0,0.0
3947,marriagementoring,1,0.0,1.0,0.0
3948,chickchat,1,0.0,1.0,0.0
3949,adclubstlouis,1,0.0,1.0,0.0
3950,everafterevents,1,0.0,1.0,0.0
3951,sexynurd,1,0.0,1.0,0.0
3952,onepercentfoundation,1,0.0,1.0,0.0
3953,spiltmilkbookings,1,0.0,1.0,0.0
3954,fairfieldiowa,1,0.0,1.0,0.0
3955,charlynshelton,1,0.0,1.0,0.0
3956,sherlocks,1,0.0,1.0,0.0
3957,betabetalambda,1,0.0,1.0,0.0
3958,jubileechurchlondon,1,0.0,1.0,0.0
3959,libertybusinesscentres,2,0.0,2.0,0.0
3960,prestigelifestyles,1,0.0,1.0,0.0
3961,globalvision,1,0.0,1.0,0.0
3962,businessagility,2,0.0,2.0,0.0
3963,stthomaschurch,1,0.0,1.0,0.0
3964,lapd,1,0.0,1.0,0.0
3965,nceptive,1,0.0,1.0,0.0
3966,southparkpharmacy,1,0.0,1.0,0.0
3967,rentatour,1,0.0,1.0,0.0
3968,schmidty,1,0.0,1.0,0.0
3969,mperrier,1,0.0,1.0,0.0
3970,guchismidnightramen,1,0.0,1.0,0.0
3971,landmarkwest,2,0.0,2.0,0.0
3972,badracket,1,0.0,1.0,0.0
3973,upstatenewyork,1,0.0,1.0,0.0
3974,linchpinacademy,1,0.0,1.0,0.0
3975,checkyourhead,1,0.0,1.0,0.0
3976,antenna,2,0.0,2.0,0.0
3977,hiphost,1,0.0,1.0,0.0
3978,findinghomeinstitute,1,0.0,1.0,0.0
3979,sidetour,1,0.0,1.0,0.0
3980,tiapei,1,0.0,1.0,0.0
3981,aspengroup,1,0.0,1.0,0.0
3982,thebureauinc,2,0.0,2.0,0.0
3983,tucsonpimaartscounci,1,0.0,1.0,0.0
3984,spurwink,1,0.0,1.0,0.0
3985,teamrwb,3,0.0,3.0,0.0
3986,showofstrength,1,0.0,1.0,0.0
3987,connecteduk,1,0.0,1.0,0.0
3988,thegigglinggreenbean,1,0.0,1.0,0.0
3989,ywib,1,0.0,1.0,0.0
3990,washingtonexec,1,0.0,1.0,0.0
3991,burrburton,1,0.0,1.0,0.0
3992,thediv,1,0.0,1.0,0.0
3993,pcsupportgroup,1,0.0,1.0,0.0
3994,siliconrepublic,1,0.0,1.0,0.0
3995,vip-gb,1,0.0,1.0,0.0
3996,mariongillet,1,0.0,1.0,0.0
3997,intelligii,1,0.0,1.0,0.0
3998,alumnibocconi,1,0.0,1.0,0.0
3999,scottishcycling,1,0.0,1.0,0.0
4000,boattours,1,0.0,1.0,0.0
4001,raeng,1,0.0,1.0,0.0
4002,cabinet-office,1,0.0,1.0,0.0
4003,kcionline,1,0.0,1.0,0.0
4004,moxiebizwoman,1,0.0,1.0,0.0
4005,tech-sys,1,0.0,1.0,0.0
4006,appalliance,1,0.0,1.0,0.0
4007,icc,1,0.0,1.0,0.0
4008,boynton,1,0.0,1.0,0.0
4009,indayo,1,0.0,1.0,0.0
4010,student,2,1.0,1.0,50.0
4011,opscode,1,0.0,1.0,0.0
4012,ikebana-dfw,1,0.0,1.0,0.0
4013,entelechycircle,1,0.0,1.0,0.0
4014,threebeesknees,1,0.0,1.0,0.0
4015,bhcs-property,1,0.0,1.0,0.0
4016,unstoppableduo,1,0.0,1.0,0.0
4017,lasting-benefits,1,0.0,1.0,0.0
4018,bllaw,1,0.0,1.0,0.0
4019,iapa,1,0.0,1.0,0.0
4020,10-12businessclub,1,0.0,1.0,0.0
4021,bnisalberta,3,0.0,3.0,0.0
4022,longislandwinecountry,1,0.0,1.0,0.0
4023,promo2002,1,0.0,1.0,0.0
4024,technori,1,0.0,1.0,0.0
4025,rivernorth,1,0.0,1.0,0.0
4026,greenwoodscchamber,1,0.0,1.0,0.0
4027,blackoutbehaviour,1,0.0,1.0,0.0
4028,aid,1,0.0,1.0,0.0
4029,aidjhu,1,0.0,1.0,0.0
4030,networkedevents,1,0.0,1.0,0.0
4031,justeware,1,0.0,1.0,0.0
4032,5a5stk,1,0.0,1.0,0.0
4033,riba,2,0.0,2.0,0.0
4034,actioncoach,2,0.0,2.0,0.0
4035,nonprofitsectorlink,1,0.0,1.0,0.0
4036,suddenlinkmail,1,0.0,1.0,0.0
4037,uptowncoffeenews,1,0.0,1.0,0.0
4038,vimcasts,1,0.0,1.0,0.0
4039,mylocalwinestore,1,0.0,1.0,0.0
4040,santaclaraca,1,0.0,1.0,0.0
4041,thefountainsumc,1,0.0,1.0,0.0
4042,stirling,2,0.0,2.0,0.0
4043,gcmuseum,1,0.0,1.0,0.0
4044,breakthrough4business,1,0.0,1.0,0.0
4045,mcgill,1,0.0,1.0,0.0
4046,thecomradery,1,0.0,1.0,0.0
4047,thinksocialmedia,2,0.0,2.0,0.0
4048,neuropower,1,0.0,1.0,0.0
4049,iclr,1,0.0,1.0,0.0
4050,hype360,1,0.0,1.0,0.0
4051,havensoho,1,0.0,1.0,0.0
4052,musician,1,0.0,1.0,0.0
4053,procam,1,0.0,1.0,0.0
4054,brandswaycreative,1,0.0,1.0,0.0
4055,journalism,1,0.0,1.0,0.0
4056,boston,1,0.0,1.0,0.0
4057,dangberghomeranch,1,0.0,1.0,0.0
4058,pangeaorganics,1,0.0,1.0,0.0
4059,lagunafarm,1,0.0,1.0,0.0
4060,oldtownpittsburgca,1,0.0,1.0,0.0
4061,acceleprise,1,0.0,1.0,0.0
4062,pblhq,1,0.0,1.0,0.0
4063,ciu,2,0.0,2.0,0.0
4064,winecast,1,0.0,1.0,0.0
4065,uah,1,0.0,1.0,0.0
4066,minglearound,1,0.0,1.0,0.0
4067,hccwm,1,0.0,1.0,0.0
4068,illinoispolicy,2,0.0,2.0,0.0
4069,congregationsinai,1,0.0,1.0,0.0
4070,bayswan,1,0.0,1.0,0.0
4071,soton,1,0.0,1.0,0.0
4072,hamptonmedi,1,1.0,0.0,100.0
4073,rethinkevents,1,0.0,1.0,0.0
4074,gsgatl,1,0.0,1.0,0.0
4075,crawlsf,2,0.0,2.0,0.0
4076,shoppingzoo,1,0.0,1.0,0.0
4077,bayesia,1,0.0,1.0,0.0
4078,huboakland,1,0.0,1.0,0.0
4079,comvita,1,0.0,1.0,0.0
4080,bryancave,1,0.0,1.0,0.0
4081,scett,1,0.0,1.0,0.0
4082,highburytabletennis,1,0.0,1.0,0.0
4083,jessicahische,2,0.0,2.0,0.0
4084,fluetlaw,1,0.0,1.0,0.0
4085,mrogersnutrition,1,0.0,1.0,0.0
4086,140ventures,1,0.0,1.0,0.0
4087,shabtaab,1,0.0,1.0,0.0
4088,mgakc,1,0.0,1.0,0.0
4089,y7mail,2,0.0,2.0,0.0
4090,philipsongroup,1,0.0,1.0,0.0
4091,smartnet,1,0.0,1.0,0.0
4092,edumail,1,0.0,1.0,0.0
4093,leanintuit,1,0.0,1.0,0.0
4094,highplainscomedyfestival,1,0.0,1.0,0.0
4095,boaaudio,1,0.0,1.0,0.0
4096,subculturedining,1,0.0,1.0,0.0
4097,biodanza,1,0.0,1.0,0.0
4098,buckscf,1,0.0,1.0,0.0
4099,kensingtonbrewingcompany,1,0.0,1.0,0.0
4100,chavezfv,1,0.0,1.0,0.0
4101,slu,1,0.0,1.0,0.0
4102,bandoleros,1,0.0,1.0,0.0
4103,chw,1,0.0,1.0,0.0
4104,supercamp,1,0.0,1.0,0.0
4105,virtuousbread,1,0.0,1.0,0.0
4106,ideastap,1,0.0,1.0,0.0
4107,eiffelsociety,1,0.0,1.0,0.0
4108,socialsolutionsacademy,1,0.0,1.0,0.0
4109,clayton,1,0.0,1.0,0.0
4110,bluelifestyle,1,0.0,1.0,0.0
4111,walkingonwater,1,0.0,1.0,0.0
4112,grandpaproductions,1,0.0,1.0,0.0
4113,goforthegreens,1,0.0,1.0,0.0
4114,cantab,1,0.0,1.0,0.0
4115,flhosp,3,0.0,3.0,0.0
4116,rhogammagamma,1,0.0,1.0,0.0
4117,broadview-heights-spotlights,5,0.0,5.0,0.0
4118,coupon-class,1,0.0,1.0,0.0
4119,lincolnwoodstock,1,0.0,1.0,0.0
4120,howtowebinar,1,0.0,1.0,0.0
4121,sfcityimpact,1,0.0,1.0,0.0
4122,parkside-austin,1,0.0,1.0,0.0
4123,artegrafica,2,0.0,2.0,0.0
4124,701cca,1,0.0,1.0,0.0
4125,tasmanianambulancevolunteers,1,0.0,1.0,0.0
4126,tedxamericanriviera,1,0.0,1.0,0.0
4127,7one,1,0.0,1.0,0.0
4128,lovethyneighbormexico,1,0.0,1.0,0.0
4129,cultivating-health,1,0.0,1.0,0.0
4130,volunteeringtas,1,0.0,1.0,0.0
4131,friendsofbaseball,1,0.0,1.0,0.0
4132,brandburnermedia,1,0.0,1.0,0.0
4133,wellspring,1,0.0,1.0,0.0
4134,gould,1,0.0,1.0,0.0
4135,wtri,2,0.0,2.0,0.0
4136,jccnv,1,0.0,1.0,0.0
4137,lukeshouseclinic,1,0.0,1.0,0.0
4138,cognitive-edge,1,0.0,1.0,0.0
4139,managedsolutionsny,2,0.0,2.0,0.0
4140,explorama,1,0.0,1.0,0.0
4141,projectpeaceeastbay,1,0.0,1.0,0.0
4142,leadershipeastside,1,0.0,1.0,0.0
4143,hmshost,1,1.0,0.0,100.0
4144,agassiz,1,0.0,1.0,0.0
4145,bovinova,1,0.0,1.0,0.0
4146,uni,1,0.0,1.0,0.0
4147,doterra,1,0.0,1.0,0.0
4148,tiscali,1,0.0,1.0,0.0
4149,svpportland,2,0.0,2.0,0.0
4150,collegeoflockpicking,1,0.0,1.0,0.0
4151,nl,1,0.0,1.0,0.0
4152,conserveflorida,1,0.0,1.0,0.0
4153,durangodevo,1,0.0,1.0,0.0
4154,baldwinpark,1,0.0,1.0,0.0
4155,execs,4,4.0,0.0,100.0
4156,pacificsbaseball,1,0.0,1.0,0.0
4157,jetwinebar,1,0.0,1.0,0.0
4158,royalparksfoundation,2,0.0,2.0,0.0
4159,garydalton,1,0.0,1.0,0.0
4160,emergencyusa,1,0.0,1.0,0.0
4161,medilinkwm,1,0.0,1.0,0.0
4162,mhafm,1,0.0,1.0,0.0
4163,llimail,1,0.0,1.0,0.0
4164,drewestate,1,0.0,1.0,0.0
4165,tcolondon,1,0.0,1.0,0.0
4166,sjsu,2,0.0,2.0,0.0
4167,artspeacefoundation,1,0.0,1.0,0.0
4168,movementmedicine,1,0.0,1.0,0.0
4169,ottobock,1,0.0,1.0,0.0
4170,blandslaw,1,0.0,1.0,0.0
4171,danceumbrella,2,0.0,2.0,0.0
4172,jennybox,2,0.0,2.0,0.0
4173,3foldcomm,1,0.0,1.0,0.0
4174,berkshiretaconic,1,0.0,1.0,0.0
4175,vwlawfirm,1,0.0,1.0,0.0
4176,stantec,1,0.0,1.0,0.0
4177,iowagop,1,0.0,1.0,0.0
4178,goldsport,1,0.0,1.0,0.0
4179,blackdiamond,6,0.0,6.0,0.0
4180,windsorconservatives,1,0.0,1.0,0.0
4181,1415broad,1,0.0,1.0,0.0
4182,meskerparkzoo,1,0.0,1.0,0.0
4183,cadenceworks,2,0.0,2.0,0.0
4184,stjohns,1,0.0,1.0,0.0
4185,girlswhocode,1,0.0,1.0,0.0
4186,seriouslycreative,2,0.0,2.0,0.0
4187,github,1,0.0,1.0,0.0
4188,hsag,1,0.0,1.0,0.0
4189,ntmediagroup,1,0.0,1.0,0.0
4190,hoskinfinancialplanning,1,0.0,1.0,0.0
4191,excellenceinmotion,1,0.0,1.0,0.0
4192,keromail,1,1.0,0.0,100.0
4193,core6athletes,1,0.0,1.0,0.0
4194,mylearningworx,1,0.0,1.0,0.0
